model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
three_factor,3,0.41492585299073265,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,18
three_factor,4,0.560407656742948,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,18
frequency_only,0,0.623095118360762,25,7,log_frequency,1,dependency_gated,19
frequency_only,1,0.18197850027376608,25,7,log_frequency,1,dependency_gated,19
frequency_only,2,0.6629755053573473,26,6,log_frequency,1,dependency_gated,19
frequency_only,3,1.0461519930720058,26,6,log_frequency,1,dependency_gated,19
frequency_only,4,1.6534500284777796,26,6,log_frequency,1,dependency_gated,19
learnability_only,0,0.8205074789142737,25,7,reference_learnability,1,dependency_gated,19
learnability_only,1,0.581546358990324,25,7,reference_learnability,1,dependency_gated,19
learnability_only,2,0.7280119670434252,26,6,reference_learnability,1,dependency_gated,19
learnability_only,3,1.0404294529034812,26,6,reference_learnability,1,dependency_gated,19
learnability_only,4,1.6663399477534828,26,6,reference_learnability,1,dependency_gated,19
freq_learn,0,0.6441207821828222,25,7,"log_frequency,reference_learnability",2,dependency_gated,19
freq_learn,1,0.3447026499292309,25,7,"log_frequency,reference_learnability",2,dependency_gated,19
freq_learn,2,0.6016080311343998,26,6,"log_frequency,reference_learnability",2,dependency_gated,19
freq_learn,3,0.9908723275887361,26,6,"log_frequency,reference_learnability",2,dependency_gated,19
freq_learn,4,1.973424105381965,26,6,"log_frequency,reference_learnability",2,dependency_gated,19
three_factor,0,0.3818167813806795,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,19
three_factor,1,0.44748205194188456,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,19
three_factor,2,0.3403436104384319,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,19
three_factor,3,0.6153216967671781,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,19
three_factor,4,1.1711489570743712,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,19
frequency_only,0,0.6870366481667501,25,7,log_frequency,1,dependency_gated,20
frequency_only,1,0.41108390713376836,25,7,log_frequency,1,dependency_gated,20
frequency_only,2,0.9404997010092964,26,6,log_frequency,1,dependency_gated,20
frequency_only,3,0.6939828199514396,26,6,log_frequency,1,dependency_gated,20
frequency_only,4,1.1938102503872534,26,6,log_frequency,1,dependency_gated,20
learnability_only,0,0.6349832454564329,25,7,reference_learnability,1,dependency_gated,20
learnability_only,1,0.5180797917353931,25,7,reference_learnability,1,dependency_gated,20
learnability_only,2,1.1108667177895777,26,6,reference_learnability,1,dependency_gated,20
learnability_only,3,0.37120589546717203,26,6,reference_learnability,1,dependency_gated,20
learnability_only,4,1.2896570675951118,26,6,reference_learnability,1,dependency_gated,20
freq_learn,0,0.662590826372864,25,7,"log_frequency,reference_learnability",2,dependency_gated,20
freq_learn,1,0.6405627385864975,25,7,"log_frequency,reference_learnability",2,dependency_gated,20
freq_learn,2,1.0842944335874307,26,6,"log_frequency,reference_learnability",2,dependency_gated,20
freq_learn,3,0.5533287434716996,26,6,"log_frequency,reference_learnability",2,dependency_gated,20
freq_learn,4,1.1050105524838216,26,6,"log_frequency,reference_learnability",2,dependency_gated,20
three_factor,0,0.41207022115925157,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,20
three_factor,1,0.6402994997860535,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,20
three_factor,2,0.6304560844371244,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,20
three_factor,3,0.06275870437683843,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,20
three_factor,4,0.5724090168312118,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,20
frequency_only,0,1.236379639501877,25,7,log_frequency,1,dependency_gated,21
frequency_only,1,1.1550313422481597,25,7,log_frequency,1,dependency_gated,21
frequency_only,2,0.37407581256918837,26,6,log_frequency,1,dependency_gated,21
frequency_only,3,0.9509135699813038,26,6,log_frequency,1,dependency_gated,21
frequency_only,4,0.7988431723660255,26,6,log_frequency,1,dependency_gated,21
learnability_only,0,0.9778817369253956,25,7,reference_learnability,1,dependency_gated,21
learnability_only,1,0.5935636331054255,25,7,reference_learnability,1,dependency_gated,21
learnability_only,2,0.39254711527092767,26,6,reference_learnability,1,dependency_gated,21
learnability_only,3,1.2725483322430649,26,6,reference_learnability,1,dependency_gated,21
learnability_only,4,1.0458241429486788,26,6,reference_learnability,1,dependency_gated,21
freq_learn,0,1.200511676464471,25,7,"log_frequency,reference_learnability",2,dependency_gated,21
freq_learn,1,0.8616027387701379,25,7,"log_frequency,reference_learnability",2,dependency_gated,21
freq_learn,2,0.26335262828894457,26,6,"log_frequency,reference_learnability",2,dependency_gated,21
freq_learn,3,1.0952676082746506,26,6,"log_frequency,reference_learnability",2,dependency_gated,21
freq_learn,4,0.8088887161277478,26,6,"log_frequency,reference_learnability",2,dependency_gated,21
three_factor,0,0.7955669879793594,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,21
three_factor,1,0.7938811817498826,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,21
three_factor,2,0.25523956329987285,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,21
three_factor,3,0.8558312696271514,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,21
three_factor,4,0.4827672606871192,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,21
frequency_only,0,0.5074242576074995,25,7,log_frequency,1,dependency_gated,22
frequency_only,1,0.3149246114215294,25,7,log_frequency,1,dependency_gated,22
frequency_only,2,1.5157326422019821,26,6,log_frequency,1,dependency_gated,22
frequency_only,3,1.0339364267571456,26,6,log_frequency,1,dependency_gated,22
frequency_only,4,1.3832302608858942,26,6,log_frequency,1,dependency_gated,22
learnability_only,0,0.846896056711343,25,7,reference_learnability,1,dependency_gated,22
learnability_only,1,0.38669280479943346,25,7,reference_learnability,1,dependency_gated,22
learnability_only,2,1.4143192972862872,26,6,reference_learnability,1,dependency_gated,22
learnability_only,3,1.0423452036050926,26,6,reference_learnability,1,dependency_gated,22
learnability_only,4,1.133063427105438,26,6,reference_learnability,1,dependency_gated,22
freq_learn,0,0.7495209435931992,25,7,"log_frequency,reference_learnability",2,dependency_gated,22
freq_learn,1,0.2849728275452972,25,7,"log_frequency,reference_learnability",2,dependency_gated,22
freq_learn,2,1.3554460796808658,26,6,"log_frequency,reference_learnability",2,dependency_gated,22
freq_learn,3,0.9710684470520038,26,6,"log_frequency,reference_learnability",2,dependency_gated,22
freq_learn,4,1.5425988661067525,26,6,"log_frequency,reference_learnability",2,dependency_gated,22
three_factor,0,0.8012043065726221,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,22
three_factor,1,0.13306550508611847,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,22
three_factor,2,0.6476409136339863,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,22
three_factor,3,0.8311323821554528,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,22
three_factor,4,0.8004722525709486,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,22
frequency_only,0,1.3867076197742993,25,7,log_frequency,1,dependency_gated,23
frequency_only,1,0.8461440676017792,25,7,log_frequency,1,dependency_gated,23
frequency_only,2,1.286750307846097,26,6,log_frequency,1,dependency_gated,23
frequency_only,3,1.541383283549326,26,6,log_frequency,1,dependency_gated,23
frequency_only,4,0.11132936064793758,26,6,log_frequency,1,dependency_gated,23
learnability_only,0,1.1355002192705845,25,7,reference_learnability,1,dependency_gated,23
learnability_only,1,0.8447906545519247,25,7,reference_learnability,1,dependency_gated,23
learnability_only,2,1.459332521915787,26,6,reference_learnability,1,dependency_gated,23
learnability_only,3,1.524491349399101,26,6,reference_learnability,1,dependency_gated,23
learnability_only,4,0.04974005931140191,26,6,reference_learnability,1,dependency_gated,23
freq_learn,0,1.3179167235243068,25,7,"log_frequency,reference_learnability",2,dependency_gated,23
freq_learn,1,0.6906766969174007,25,7,"log_frequency,reference_learnability",2,dependency_gated,23
freq_learn,2,1.4045806481943683,26,6,"log_frequency,reference_learnability",2,dependency_gated,23
freq_learn,3,1.3114717426489035,26,6,"log_frequency,reference_learnability",2,dependency_gated,23
freq_learn,4,0.11196431629903138,26,6,"log_frequency,reference_learnability",2,dependency_gated,23
three_factor,0,0.7191471820934375,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,23
three_factor,1,0.6636768711968118,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,23
three_factor,2,0.8049041726339204,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,23
three_factor,3,0.6475520144769732,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,23
three_factor,4,0.21673281482920137,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,23
frequency_only,0,1.1631722549728214,25,7,log_frequency,1,dependency_gated,24
frequency_only,1,1.1402891897758263,25,7,log_frequency,1,dependency_gated,24
frequency_only,2,0.7715384202727013,26,6,log_frequency,1,dependency_gated,24
frequency_only,3,0.7384686871692113,26,6,log_frequency,1,dependency_gated,24
frequency_only,4,0.4872699965185571,26,6,log_frequency,1,dependency_gated,24
learnability_only,0,1.190575406480188,25,7,reference_learnability,1,dependency_gated,24
learnability_only,1,1.088216348865574,25,7,reference_learnability,1,dependency_gated,24
learnability_only,2,0.8752641412092094,26,6,reference_learnability,1,dependency_gated,24
learnability_only,3,0.4913626033969926,26,6,reference_learnability,1,dependency_gated,24
learnability_only,4,0.48405126619261396,26,6,reference_learnability,1,dependency_gated,24
freq_learn,0,1.1087563345454867,25,7,"log_frequency,reference_learnability",2,dependency_gated,24
freq_learn,1,0.9840230900239899,25,7,"log_frequency,reference_learnability",2,dependency_gated,24
freq_learn,2,0.8227787033224595,26,6,"log_frequency,reference_learnability",2,dependency_gated,24
freq_learn,3,0.5699500927675231,26,6,"log_frequency,reference_learnability",2,dependency_gated,24
freq_learn,4,0.45649965739358117,26,6,"log_frequency,reference_learnability",2,dependency_gated,24
three_factor,0,0.9282290851482996,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,24
three_factor,1,0.4436667768324155,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,24
three_factor,2,0.8351179104763954,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,24
three_factor,3,0.46475443420264256,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,24
three_factor,4,0.08442597325683243,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,24
frequency_only,0,0.2212790312328435,25,7,log_frequency,1,dependency_gated,25
frequency_only,1,1.0000821379696614,25,7,log_frequency,1,dependency_gated,25
frequency_only,2,0.7654437414332845,26,6,log_frequency,1,dependency_gated,25
frequency_only,3,1.791590907778737,26,6,log_frequency,1,dependency_gated,25
frequency_only,4,0.6432043753603495,26,6,log_frequency,1,dependency_gated,25
learnability_only,0,0.22853695871747307,25,7,reference_learnability,1,dependency_gated,25
learnability_only,1,0.9901646279003187,25,7,reference_learnability,1,dependency_gated,25
learnability_only,2,0.5571033143667093,26,6,reference_learnability,1,dependency_gated,25
learnability_only,3,1.724583706041928,26,6,reference_learnability,1,dependency_gated,25
learnability_only,4,0.7474973647853634,26,6,reference_learnability,1,dependency_gated,25
freq_learn,0,0.11663210228544274,25,7,"log_frequency,reference_learnability",2,dependency_gated,25
freq_learn,1,0.9714097799515804,25,7,"log_frequency,reference_learnability",2,dependency_gated,25
freq_learn,2,0.5927824839324037,26,6,"log_frequency,reference_learnability",2,dependency_gated,25
freq_learn,3,1.6430152423218285,26,6,"log_frequency,reference_learnability",2,dependency_gated,25
freq_learn,4,0.7039672430307434,26,6,"log_frequency,reference_learnability",2,dependency_gated,25
three_factor,0,0.41001231994571796,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,25
three_factor,1,0.2518135352905175,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,25
three_factor,2,0.300667214973688,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,25
three_factor,3,1.2974602128246975,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,25
three_factor,4,0.41830104100388016,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,25
frequency_only,0,0.9160842096161891,25,7,log_frequency,1,dependency_gated,26
frequency_only,1,0.29711506185366693,25,7,log_frequency,1,dependency_gated,26
frequency_only,2,2.7578491759676367,26,6,log_frequency,1,dependency_gated,26
frequency_only,3,0.6064147923950033,26,6,log_frequency,1,dependency_gated,26
frequency_only,4,0.7855451845852723,26,6,log_frequency,1,dependency_gated,26
learnability_only,0,0.7209881105294222,25,7,reference_learnability,1,dependency_gated,26
learnability_only,1,0.41804371270538115,25,7,reference_learnability,1,dependency_gated,26
learnability_only,2,2.7324701720920763,26,6,reference_learnability,1,dependency_gated,26
learnability_only,3,0.7656893897753188,26,6,reference_learnability,1,dependency_gated,26
learnability_only,4,0.5480949493773196,26,6,reference_learnability,1,dependency_gated,26
freq_learn,0,0.659236661330515,25,7,"log_frequency,reference_learnability",2,dependency_gated,26
freq_learn,1,0.5315385049550322,25,7,"log_frequency,reference_learnability",2,dependency_gated,26
freq_learn,2,2.591741370193701,26,6,"log_frequency,reference_learnability",2,dependency_gated,26
freq_learn,3,0.632070196771246,26,6,"log_frequency,reference_learnability",2,dependency_gated,26
freq_learn,4,0.5924972580240905,26,6,"log_frequency,reference_learnability",2,dependency_gated,26
three_factor,0,0.6252740894999345,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,26
three_factor,1,0.46887830102396905,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,26
three_factor,2,1.5885627688580175,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,26
three_factor,3,0.15982527710786468,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,26
three_factor,4,0.13946662967711165,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,26
frequency_only,0,2.2016192549171305,25,7,log_frequency,1,dependency_gated,27
frequency_only,1,0.4823049488828124,25,7,log_frequency,1,dependency_gated,27
frequency_only,2,0.3645351815146243,26,6,log_frequency,1,dependency_gated,27
frequency_only,3,1.7602341143033247,26,6,log_frequency,1,dependency_gated,27
frequency_only,4,0.4774807750407187,26,6,log_frequency,1,dependency_gated,27
learnability_only,0,1.9202905595840225,25,7,reference_learnability,1,dependency_gated,27
learnability_only,1,0.6045592011655596,25,7,reference_learnability,1,dependency_gated,27
learnability_only,2,0.324431762605306,26,6,reference_learnability,1,dependency_gated,27
learnability_only,3,2.0301724499686595,26,6,reference_learnability,1,dependency_gated,27
learnability_only,4,0.10139530887119025,26,6,reference_learnability,1,dependency_gated,27
freq_learn,0,2.060073094405033,25,7,"log_frequency,reference_learnability",2,dependency_gated,27
freq_learn,1,0.4281671924881551,25,7,"log_frequency,reference_learnability",2,dependency_gated,27
freq_learn,2,0.26783203468723665,26,6,"log_frequency,reference_learnability",2,dependency_gated,27
freq_learn,3,1.746229841357045,26,6,"log_frequency,reference_learnability",2,dependency_gated,27
freq_learn,4,0.3447933778853965,26,6,"log_frequency,reference_learnability",2,dependency_gated,27
three_factor,0,1.3531802783895215,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,27
three_factor,1,0.35087956421035776,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,27
three_factor,2,0.6018992425271694,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,27
three_factor,3,1.0797482529397204,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,27
three_factor,4,0.1514170053780544,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,27
frequency_only,0,1.0110922252022736,25,7,log_frequency,1,dependency_gated,28
frequency_only,1,1.0379097299639437,25,7,log_frequency,1,dependency_gated,28
frequency_only,2,1.4887853431484068,26,6,log_frequency,1,dependency_gated,28
frequency_only,3,0.833444743232222,26,6,log_frequency,1,dependency_gated,28
frequency_only,4,0.47185107405676624,26,6,log_frequency,1,dependency_gated,28
learnability_only,0,0.723713699386832,25,7,reference_learnability,1,dependency_gated,28
learnability_only,1,1.43864266334417,25,7,reference_learnability,1,dependency_gated,28
learnability_only,2,1.2863738806137037,26,6,reference_learnability,1,dependency_gated,28
learnability_only,3,0.9762772320154373,26,6,reference_learnability,1,dependency_gated,28
learnability_only,4,0.6660848684157792,26,6,reference_learnability,1,dependency_gated,28
freq_learn,0,0.8723444995697295,25,7,"log_frequency,reference_learnability",2,dependency_gated,28
freq_learn,1,1.2992316918222553,25,7,"log_frequency,reference_learnability",2,dependency_gated,28
freq_learn,2,1.3299472070409362,26,6,"log_frequency,reference_learnability",2,dependency_gated,28
freq_learn,3,0.7330877524633591,26,6,"log_frequency,reference_learnability",2,dependency_gated,28
freq_learn,4,0.5031292405429594,26,6,"log_frequency,reference_learnability",2,dependency_gated,28
three_factor,0,0.460702560963182,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,28
three_factor,1,0.9966671786145718,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,28
three_factor,2,0.8625021277173879,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,28
three_factor,3,0.6224243730023294,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,28
three_factor,4,0.30819710976259956,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,28
frequency_only,0,0.5073355442260313,25,7,log_frequency,1,dependency_gated,29
frequency_only,1,2.0808460664390807,25,7,log_frequency,1,dependency_gated,29
frequency_only,2,0.8637059582574155,26,6,log_frequency,1,dependency_gated,29
frequency_only,3,1.3327156039321755,26,6,log_frequency,1,dependency_gated,29
frequency_only,4,1.6354023289284958,26,6,log_frequency,1,dependency_gated,29
learnability_only,0,0.9391185203637116,25,7,reference_learnability,1,dependency_gated,29
learnability_only,1,1.909135458621806,25,7,reference_learnability,1,dependency_gated,29
learnability_only,2,0.25563030642762213,26,6,reference_learnability,1,dependency_gated,29
learnability_only,3,1.3283434964332155,26,6,reference_learnability,1,dependency_gated,29
learnability_only,4,1.7210070600892953,26,6,reference_learnability,1,dependency_gated,29
freq_learn,0,0.9357654488927414,25,7,"log_frequency,reference_learnability",2,dependency_gated,29
freq_learn,1,1.9219449176323855,25,7,"log_frequency,reference_learnability",2,dependency_gated,29
freq_learn,2,0.6690079181881267,26,6,"log_frequency,reference_learnability",2,dependency_gated,29
freq_learn,3,1.0637077619795534,26,6,"log_frequency,reference_learnability",2,dependency_gated,29
freq_learn,4,1.46472998572088,26,6,"log_frequency,reference_learnability",2,dependency_gated,29
three_factor,0,0.6065248705174595,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,29
three_factor,1,1.37175333489447,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,29
three_factor,2,0.8659996063826996,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,29
three_factor,3,0.25922696576162435,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,29
three_factor,4,0.6646160908950657,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,29
frequency_only,0,0.6653310663789088,25,7,log_frequency,1,dependency_gated,30
frequency_only,1,0.8632410647544003,25,7,log_frequency,1,dependency_gated,30
frequency_only,2,1.5320178027767553,26,6,log_frequency,1,dependency_gated,30
frequency_only,3,1.5170964718220479,26,6,log_frequency,1,dependency_gated,30
frequency_only,4,0.4886964388746553,26,6,log_frequency,1,dependency_gated,30
learnability_only,0,0.6368832231078143,25,7,reference_learnability,1,dependency_gated,30
learnability_only,1,0.9191705773118282,25,7,reference_learnability,1,dependency_gated,30
learnability_only,2,1.3816919210821859,26,6,reference_learnability,1,dependency_gated,30
learnability_only,3,1.472922380252113,26,6,reference_learnability,1,dependency_gated,30
learnability_only,4,0.4651229500232603,26,6,reference_learnability,1,dependency_gated,30
freq_learn,0,0.5595602261998168,25,7,"log_frequency,reference_learnability",2,dependency_gated,30
freq_learn,1,0.8735676143128642,25,7,"log_frequency,reference_learnability",2,dependency_gated,30
freq_learn,2,1.2558489072868517,26,6,"log_frequency,reference_learnability",2,dependency_gated,30
freq_learn,3,1.5001581920860658,26,6,"log_frequency,reference_learnability",2,dependency_gated,30
freq_learn,4,0.3552411568931102,26,6,"log_frequency,reference_learnability",2,dependency_gated,30
three_factor,0,0.28639092854525056,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,30
three_factor,1,0.36324142161298945,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,30
three_factor,2,0.46766929973995913,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,30
three_factor,3,1.2106513299223909,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,30
three_factor,4,0.37831118645656864,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,30
frequency_only,0,0.7488962710126311,25,7,log_frequency,1,dependency_gated,31
frequency_only,1,0.9171657280937998,25,7,log_frequency,1,dependency_gated,31
frequency_only,2,0.6534446317913641,26,6,log_frequency,1,dependency_gated,31
frequency_only,3,1.1313873374730667,26,6,log_frequency,1,dependency_gated,31
frequency_only,4,0.8448739533512627,26,6,log_frequency,1,dependency_gated,31
learnability_only,0,0.792104182513681,25,7,reference_learnability,1,dependency_gated,31
learnability_only,1,1.2140645779913901,25,7,reference_learnability,1,dependency_gated,31
learnability_only,2,0.4748445304984272,26,6,reference_learnability,1,dependency_gated,31
learnability_only,3,1.1377288565142474,26,6,reference_learnability,1,dependency_gated,31
learnability_only,4,0.877141893551043,26,6,reference_learnability,1,dependency_gated,31
freq_learn,0,0.86898575709972,25,7,"log_frequency,reference_learnability",2,dependency_gated,31
freq_learn,1,1.0888998066764743,25,7,"log_frequency,reference_learnability",2,dependency_gated,31
freq_learn,2,0.4882796488927363,26,6,"log_frequency,reference_learnability",2,dependency_gated,31
freq_learn,3,0.9610910794629737,26,6,"log_frequency,reference_learnability",2,dependency_gated,31
freq_learn,4,0.7884998038505379,26,6,"log_frequency,reference_learnability",2,dependency_gated,31
three_factor,0,0.3172657157474101,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,31
three_factor,1,0.9222505255835581,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,31
three_factor,2,0.20427743011930452,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,31
three_factor,3,0.7424859543595294,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,31
three_factor,4,0.37574957345882076,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,31
frequency_only,0,0.9236559751143154,25,7,log_frequency,1,dependency_gated,32
frequency_only,1,0.5429241010167541,25,7,log_frequency,1,dependency_gated,32
frequency_only,2,0.9817819323045288,26,6,log_frequency,1,dependency_gated,32
frequency_only,3,1.2903125873897257,26,6,log_frequency,1,dependency_gated,32
frequency_only,4,0.7656216277500397,26,6,log_frequency,1,dependency_gated,32
learnability_only,0,0.9020469540293741,25,7,reference_learnability,1,dependency_gated,32
learnability_only,1,0.568513330131808,25,7,reference_learnability,1,dependency_gated,32
learnability_only,2,1.0289280793967686,26,6,reference_learnability,1,dependency_gated,32
learnability_only,3,1.350269328212592,26,6,reference_learnability,1,dependency_gated,32
learnability_only,4,0.822225066395779,26,6,reference_learnability,1,dependency_gated,32
freq_learn,0,0.8273063924633053,25,7,"log_frequency,reference_learnability",2,dependency_gated,32
freq_learn,1,0.41809090423365497,25,7,"log_frequency,reference_learnability",2,dependency_gated,32
freq_learn,2,1.1730274325547105,26,6,"log_frequency,reference_learnability",2,dependency_gated,32
freq_learn,3,1.1751379344977213,26,6,"log_frequency,reference_learnability",2,dependency_gated,32
freq_learn,4,0.7656793942791437,26,6,"log_frequency,reference_learnability",2,dependency_gated,32
three_factor,0,0.589831805502368,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,32
three_factor,1,0.1437522238662916,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,32
three_factor,2,0.7621380235520568,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,32
three_factor,3,0.6155234187610182,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,32
three_factor,4,0.48667243568259866,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,32
frequency_only,0,0.3787321180587156,25,7,log_frequency,1,dependency_gated,33
frequency_only,1,0.8269535824149334,25,7,log_frequency,1,dependency_gated,33
frequency_only,2,0.452993686266109,26,6,log_frequency,1,dependency_gated,33
frequency_only,3,1.9237463576775313,26,6,log_frequency,1,dependency_gated,33
frequency_only,4,1.3277360232902684,26,6,log_frequency,1,dependency_gated,33
learnability_only,0,0.44252013429713116,25,7,reference_learnability,1,dependency_gated,33
learnability_only,1,0.734949760415507,25,7,reference_learnability,1,dependency_gated,33
learnability_only,2,0.16416468107148482,26,6,reference_learnability,1,dependency_gated,33
learnability_only,3,1.8918963466812848,26,6,reference_learnability,1,dependency_gated,33
learnability_only,4,1.4165189313424298,26,6,reference_learnability,1,dependency_gated,33
freq_learn,0,0.34344857779735277,25,7,"log_frequency,reference_learnability",2,dependency_gated,33
freq_learn,1,0.8551876114563678,25,7,"log_frequency,reference_learnability",2,dependency_gated,33
freq_learn,2,0.28671539447081384,26,6,"log_frequency,reference_learnability",2,dependency_gated,33
freq_learn,3,1.7057242306456404,26,6,"log_frequency,reference_learnability",2,dependency_gated,33
freq_learn,4,1.2748162614469878,26,6,"log_frequency,reference_learnability",2,dependency_gated,33
three_factor,0,0.16995310521857837,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,33
three_factor,1,0.43865970557476025,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,33
three_factor,2,0.38178471554101484,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,33
three_factor,3,1.5313514806285244,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,33
three_factor,4,0.38318350362204606,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,33
frequency_only,0,1.25300031827384,25,7,log_frequency,1,dependency_gated,34
frequency_only,1,0.3499725105160172,25,7,log_frequency,1,dependency_gated,34
frequency_only,2,0.8241526451305043,26,6,log_frequency,1,dependency_gated,34
frequency_only,3,0.7695472700995949,26,6,log_frequency,1,dependency_gated,34
frequency_only,4,1.2923998781097126,26,6,log_frequency,1,dependency_gated,34
learnability_only,0,1.2594142595743845,25,7,reference_learnability,1,dependency_gated,34
learnability_only,1,0.3663942043020281,25,7,reference_learnability,1,dependency_gated,34
learnability_only,2,0.8964750451568083,26,6,reference_learnability,1,dependency_gated,34
learnability_only,3,0.7612971557775365,26,6,reference_learnability,1,dependency_gated,34
learnability_only,4,1.0469416567975411,26,6,reference_learnability,1,dependency_gated,34
freq_learn,0,1.0828920230780101,25,7,"log_frequency,reference_learnability",2,dependency_gated,34
freq_learn,1,0.40077034569421394,25,7,"log_frequency,reference_learnability",2,dependency_gated,34
freq_learn,2,0.839377622814857,26,6,"log_frequency,reference_learnability",2,dependency_gated,34
freq_learn,3,0.6609964300778199,26,6,"log_frequency,reference_learnability",2,dependency_gated,34
freq_learn,4,1.1484292632532382,26,6,"log_frequency,reference_learnability",2,dependency_gated,34
three_factor,0,0.7108379074768256,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,34
three_factor,1,0.4853721268353892,25,7,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,34
three_factor,2,0.590424473230092,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,34
three_factor,3,0.35200641533830285,26,6,"log_frequency,reference_learnability,formal_utility",3,dependency_gated,34
