model,mean_mse,se_mse,complexity,features,selected_by_parsimony,best_mean_mse,selection_threshold,true_mechanism,replicate
frequency_only,0.4072332592682679,0.09504266994898737,1,log_frequency,False,0.039080246333430234,0.04793206081474424,three_factor,99
learnability_only,0.4077493525629346,0.07852266349015787,1,reference_learnability,False,0.039080246333430234,0.04793206081474424,three_factor,99
three_factor,0.5810623623644766,0.10926479561831054,3,"log_frequency,reference_learnability,formal_utility",True,0.5810623623644766,0.6903271579827872,dependency_gated,0
frequency_only,0.9198437119954352,0.2265601856217627,1,log_frequency,False,0.5810623623644766,0.6903271579827872,dependency_gated,0
freq_learn,0.9309875272419113,0.23134353336115618,2,"log_frequency,reference_learnability",False,0.5810623623644766,0.6903271579827872,dependency_gated,0
learnability_only,0.988587618369275,0.19457452823964383,1,reference_learnability,False,0.5810623623644766,0.6903271579827872,dependency_gated,0
three_factor,0.6605814228143496,0.13169946372439353,3,"log_frequency,reference_learnability,formal_utility",True,0.6605814228143496,0.7922808865387432,dependency_gated,1
freq_learn,0.9955391070529214,0.10397619489538802,2,"log_frequency,reference_learnability",False,0.6605814228143496,0.7922808865387432,dependency_gated,1
learnability_only,1.0293411429390498,0.16129517185327885,1,reference_learnability,False,0.6605814228143496,0.7922808865387432,dependency_gated,1
frequency_only,1.0388048014210396,0.13688566060195406,1,log_frequency,False,0.6605814228143496,0.7922808865387432,dependency_gated,1
three_factor,0.5947349922040354,0.16436816608443425,3,"log_frequency,reference_learnability,formal_utility",True,0.5947349922040354,0.7591031582884696,dependency_gated,2
freq_learn,1.0543445719556561,0.2398855721400708,2,"log_frequency,reference_learnability",False,0.5947349922040354,0.7591031582884696,dependency_gated,2
learnability_only,1.0931804624592023,0.3058544028418418,1,reference_learnability,False,0.5947349922040354,0.7591031582884696,dependency_gated,2
frequency_only,1.0996922405012493,0.27917989533510246,1,log_frequency,False,0.5947349922040354,0.7591031582884696,dependency_gated,2
three_factor,0.5658802712125298,0.06533761080250228,3,"log_frequency,reference_learnability,formal_utility",True,0.5658802712125298,0.631217882015032,dependency_gated,3
freq_learn,0.8692446556113852,0.11354926528427889,2,"log_frequency,reference_learnability",False,0.5658802712125298,0.631217882015032,dependency_gated,3
frequency_only,0.895734384136075,0.09248768453670324,1,log_frequency,False,0.5658802712125298,0.631217882015032,dependency_gated,3
learnability_only,0.9302343852370909,0.05816878684187064,1,reference_learnability,False,0.5658802712125298,0.631217882015032,dependency_gated,3
three_factor,0.6330212294580455,0.10290638556678287,3,"log_frequency,reference_learnability,formal_utility",True,0.6330212294580455,0.7359276150248284,dependency_gated,4
learnability_only,0.9705911982783849,0.23945320620528707,1,reference_learnability,False,0.6330212294580455,0.7359276150248284,dependency_gated,4
freq_learn,0.9907362141488317,0.22807464466581567,2,"log_frequency,reference_learnability",False,0.6330212294580455,0.7359276150248284,dependency_gated,4
frequency_only,1.0440132414466263,0.27316726563980803,1,log_frequency,False,0.6330212294580455,0.7359276150248284,dependency_gated,4
three_factor,0.6324529356925416,0.18282953677048963,3,"log_frequency,reference_learnability,formal_utility",True,0.6324529356925416,0.8152824724630312,dependency_gated,5
freq_learn,0.9072411459993898,0.3188225270520698,2,"log_frequency,reference_learnability",False,0.6324529356925416,0.8152824724630312,dependency_gated,5
frequency_only,0.9281970688321245,0.3258835545585488,1,log_frequency,False,0.6324529356925416,0.8152824724630312,dependency_gated,5
learnability_only,0.9843438760000363,0.34275470610952313,1,reference_learnability,False,0.6324529356925416,0.8152824724630312,dependency_gated,5
three_factor,0.6235934820344079,0.1307599842731801,3,"log_frequency,reference_learnability,formal_utility",True,0.6235934820344079,0.754353466307588,dependency_gated,6
freq_learn,0.8708646673708831,0.17942645218998987,2,"log_frequency,reference_learnability",False,0.6235934820344079,0.754353466307588,dependency_gated,6
learnability_only,0.923157562524537,0.17711392923679778,1,reference_learnability,False,0.6235934820344079,0.754353466307588,dependency_gated,6
frequency_only,0.9477474103069842,0.21220695655563732,1,log_frequency,False,0.6235934820344079,0.754353466307588,dependency_gated,6
three_factor,0.5978685586808795,0.14455905969118832,3,"log_frequency,reference_learnability,formal_utility",True,0.5978685586808795,0.7424276183720678,dependency_gated,7
frequency_only,0.9476112223735944,0.22324468187722865,1,log_frequency,False,0.5978685586808795,0.7424276183720678,dependency_gated,7
freq_learn,0.9493021003797699,0.24970262166920548,2,"log_frequency,reference_learnability",False,0.5978685586808795,0.7424276183720678,dependency_gated,7
learnability_only,0.9756110848042099,0.260255122931919,1,reference_learnability,False,0.5978685586808795,0.7424276183720678,dependency_gated,7
three_factor,0.642890192468653,0.14516161711836417,3,"log_frequency,reference_learnability,formal_utility",True,0.642890192468653,0.7880518095870171,dependency_gated,8
freq_learn,0.871903548442833,0.12058595030071807,2,"log_frequency,reference_learnability",False,0.642890192468653,0.7880518095870171,dependency_gated,8
frequency_only,0.9308810698385367,0.1875710573802774,1,log_frequency,False,0.642890192468653,0.7880518095870171,dependency_gated,8
learnability_only,0.9418847281396774,0.16011055542666008,1,reference_learnability,False,0.642890192468653,0.7880518095870171,dependency_gated,8
three_factor,0.8066330069504047,0.2520923720484931,3,"log_frequency,reference_learnability,formal_utility",True,0.8066330069504047,1.058725378998898,dependency_gated,9
frequency_only,1.1040247556452976,0.2966132607297638,1,log_frequency,False,0.8066330069504047,1.058725378998898,dependency_gated,9
freq_learn,1.173209746041784,0.38956194483240636,2,"log_frequency,reference_learnability",False,0.8066330069504047,1.058725378998898,dependency_gated,9
learnability_only,1.1758741466341696,0.3377718796989734,1,reference_learnability,False,0.8066330069504047,1.058725378998898,dependency_gated,9
three_factor,0.5740803745391487,0.11593358697590855,3,"log_frequency,reference_learnability,formal_utility",True,0.5740803745391487,0.6900139615150573,dependency_gated,10
freq_learn,0.8361533431262259,0.09482696174036791,2,"log_frequency,reference_learnability",False,0.5740803745391487,0.6900139615150573,dependency_gated,10
frequency_only,0.8651288760270587,0.06244904109734441,1,log_frequency,False,0.5740803745391487,0.6900139615150573,dependency_gated,10
learnability_only,0.9191913990628505,0.09244961005880328,1,reference_learnability,False,0.5740803745391487,0.6900139615150573,dependency_gated,10
three_factor,0.535885029314244,0.12316959957934798,3,"log_frequency,reference_learnability,formal_utility",True,0.535885029314244,0.6590546288935919,dependency_gated,11
freq_learn,0.8348829753081303,0.1892900582284475,2,"log_frequency,reference_learnability",False,0.535885029314244,0.6590546288935919,dependency_gated,11
frequency_only,0.8553050457116642,0.21555941073980442,1,log_frequency,False,0.535885029314244,0.6590546288935919,dependency_gated,11
learnability_only,0.926297526858059,0.2255322838125512,1,reference_learnability,False,0.535885029314244,0.6590546288935919,dependency_gated,11
three_factor,0.7228642702835979,0.13845351872352413,3,"log_frequency,reference_learnability,formal_utility",True,0.7228642702835979,0.861317789007122,dependency_gated,12
freq_learn,0.9728438607458904,0.2718405423477631,2,"log_frequency,reference_learnability",False,0.7228642702835979,0.861317789007122,dependency_gated,12
learnability_only,1.0448268643080068,0.2555000464353754,1,reference_learnability,False,0.7228642702835979,0.861317789007122,dependency_gated,12
frequency_only,1.077991369353594,0.20634170832370421,1,log_frequency,False,0.7228642702835979,0.861317789007122,dependency_gated,12
three_factor,0.7057725510499256,0.21316759329750568,3,"log_frequency,reference_learnability,formal_utility",False,0.7057725510499256,0.9189401443474313,dependency_gated,13
freq_learn,0.8245317043168118,0.21983010477911732,2,"log_frequency,reference_learnability",False,0.7057725510499256,0.9189401443474313,dependency_gated,13
learnability_only,0.8597779050022247,0.22922263004187557,1,reference_learnability,True,0.7057725510499256,0.9189401443474313,dependency_gated,13
frequency_only,0.8813269617899138,0.17829020966088482,1,log_frequency,False,0.7057725510499256,0.9189401443474313,dependency_gated,13
three_factor,0.54897341725396,0.1290450272890996,3,"log_frequency,reference_learnability,formal_utility",True,0.54897341725396,0.6780184445430596,dependency_gated,14
freq_learn,0.8077004677002362,0.21758318317746667,2,"log_frequency,reference_learnability",False,0.54897341725396,0.6780184445430596,dependency_gated,14
frequency_only,0.8664934135820396,0.22724340467094276,1,log_frequency,False,0.54897341725396,0.6780184445430596,dependency_gated,14
learnability_only,0.8989329204506434,0.212404658241896,1,reference_learnability,False,0.54897341725396,0.6780184445430596,dependency_gated,14
three_factor,0.5632564838775811,0.1664532535567143,3,"log_frequency,reference_learnability,formal_utility",True,0.5632564838775811,0.7297097374342953,dependency_gated,15
learnability_only,0.8854418977193135,0.21876351452918513,1,reference_learnability,False,0.5632564838775811,0.7297097374342953,dependency_gated,15
freq_learn,0.918314195894103,0.18740925088619678,2,"log_frequency,reference_learnability",False,0.5632564838775811,0.7297097374342953,dependency_gated,15
frequency_only,0.9769924860873476,0.21415683588502085,1,log_frequency,False,0.5632564838775811,0.7297097374342953,dependency_gated,15
three_factor,0.5811790374106607,0.10766284609441461,3,"log_frequency,reference_learnability,formal_utility",True,0.5811790374106607,0.6888418835050752,dependency_gated,16
freq_learn,0.8617374890176028,0.2214501562822537,2,"log_frequency,reference_learnability",False,0.5811790374106607,0.6888418835050752,dependency_gated,16
frequency_only,0.8835540716868426,0.24579078048243203,1,log_frequency,False,0.5811790374106607,0.6888418835050752,dependency_gated,16
learnability_only,0.8968825443433428,0.22642164076347535,1,reference_learnability,False,0.5811790374106607,0.6888418835050752,dependency_gated,16
three_factor,0.6136512122330915,0.15972070606714922,3,"log_frequency,reference_learnability,formal_utility",True,0.6136512122330915,0.7733719183002408,dependency_gated,17
frequency_only,0.947385454167763,0.23017776764307132,1,log_frequency,False,0.6136512122330915,0.7733719183002408,dependency_gated,17
freq_learn,0.9521874660013306,0.19942316033404994,2,"log_frequency,reference_learnability",False,0.6136512122330915,0.7733719183002408,dependency_gated,17
learnability_only,1.0519037376900393,0.21817865313007714,1,reference_learnability,False,0.6136512122330915,0.7733719183002408,dependency_gated,17
three_factor,0.554390498385325,0.03964927839690243,3,"log_frequency,reference_learnability,formal_utility",True,0.554390498385325,0.5940397767822274,dependency_gated,18
freq_learn,0.8229989419974523,0.10328354033778586,2,"log_frequency,reference_learnability",False,0.554390498385325,0.5940397767822274,dependency_gated,18
learnability_only,0.8757481586832403,0.1157913441517131,1,reference_learnability,False,0.554390498385325,0.5940397767822274,dependency_gated,18
frequency_only,0.8982075866466858,0.08100338136801517,1,log_frequency,False,0.554390498385325,0.5940397767822274,dependency_gated,18
three_factor,0.591222619520509,0.1523725295986208,3,"log_frequency,reference_learnability,formal_utility",True,0.591222619520509,0.7435951491191298,dependency_gated,19
frequency_only,0.8335302291083322,0.2465124740135363,1,log_frequency,False,0.591222619520509,0.7435951491191298,dependency_gated,19
freq_learn,0.9109455792434307,0.28484777948945234,2,"log_frequency,reference_learnability",False,0.591222619520509,0.7435951491191298,dependency_gated,19
learnability_only,0.9673670411209974,0.18994965405071776,1,reference_learnability,False,0.591222619520509,0.7435951491191298,dependency_gated,19
three_factor,0.46359870531809594,0.10822017618216011,3,"log_frequency,reference_learnability,formal_utility",True,0.46359870531809594,0.5718188815002561,dependency_gated,20
learnability_only,0.7849585436087375,0.17689613480986782,1,reference_learnability,False,0.46359870531809594,0.5718188815002561,dependency_gated,20
frequency_only,0.7852826653297016,0.13209840426893352,1,log_frequency,False,0.46359870531809594,0.5718188815002561,dependency_gated,20
freq_learn,0.8091574589004626,0.11802196764774266,2,"log_frequency,reference_learnability",False,0.46359870531809594,0.5718188815002561,dependency_gated,20
three_factor,0.6366572526686771,0.11557908568540379,3,"log_frequency,reference_learnability,formal_utility",True,0.6366572526686771,0.7522363383540809,dependency_gated,21
freq_learn,0.8459246735851904,0.16262095398869228,2,"log_frequency,reference_learnability",False,0.6366572526686771,0.7522363383540809,dependency_gated,21
learnability_only,0.8564729920986984,0.15938337124077998,1,reference_learnability,False,0.6366572526686771,0.7522363383540809,dependency_gated,21
frequency_only,0.9030487073333109,0.15289979081546512,1,log_frequency,False,0.6366572526686771,0.7522363383540809,dependency_gated,21
three_factor,0.6427030720038257,0.13139143665297162,3,"log_frequency,reference_learnability,formal_utility",True,0.6427030720038257,0.7740945086567973,dependency_gated,22
frequency_only,0.9510496397748103,0.23600590388281997,1,log_frequency,False,0.6427030720038257,0.7740945086567973,dependency_gated,22
learnability_only,0.9646633579015189,0.17095359220656128,1,reference_learnability,False,0.6427030720038257,0.7740945086567973,dependency_gated,22
freq_learn,0.9807214327956236,0.22290556061890346,2,"log_frequency,reference_learnability",False,0.6427030720038257,0.7740945086567973,dependency_gated,22
three_factor,0.6104026110460689,0.10218864237666046,3,"log_frequency,reference_learnability,formal_utility",True,0.6104026110460689,0.7125912534227293,dependency_gated,23
freq_learn,0.9673220255168022,0.24907029346482734,2,"log_frequency,reference_learnability",False,0.6104026110460689,0.7125912534227293,dependency_gated,23
learnability_only,1.00277096088976,0.2675334890604388,1,reference_learnability,False,0.6104026110460689,0.7125912534227293,dependency_gated,23
frequency_only,1.034462927883888,0.25810202131491183,1,log_frequency,False,0.6104026110460689,0.7125912534227293,dependency_gated,23
three_factor,0.5512388359833171,0.15160384648298741,3,"log_frequency,reference_learnability,formal_utility",True,0.5512388359833171,0.7028426824663045,dependency_gated,24
freq_learn,0.7884015756106081,0.12246564192780984,2,"log_frequency,reference_learnability",False,0.5512388359833171,0.7028426824663045,dependency_gated,24
learnability_only,0.8258939532289157,0.14714120153101107,1,reference_learnability,False,0.5512388359833171,0.7028426824663045,dependency_gated,24
frequency_only,0.8601477097418234,0.1288406580977364,1,log_frequency,False,0.5512388359833171,0.7028426824663045,dependency_gated,24
three_factor,0.5356508648077003,0.19309200567924423,3,"log_frequency,reference_learnability,formal_utility",True,0.5356508648077003,0.7287428704869445,dependency_gated,25
freq_learn,0.8055613703043998,0.25090381027943964,2,"log_frequency,reference_learnability",False,0.5356508648077003,0.7287428704869445,dependency_gated,25
learnability_only,0.8495771943623586,0.2516995687646754,1,reference_learnability,False,0.5356508648077003,0.7287428704869445,dependency_gated,25
frequency_only,0.8843200387549752,0.25965679350335047,1,log_frequency,False,0.5356508648077003,0.7287428704869445,dependency_gated,25
three_factor,0.5964014132333795,0.26465714143351426,3,"log_frequency,reference_learnability,formal_utility",True,0.5964014132333795,0.8610585546668937,dependency_gated,26
freq_learn,1.0014167982549167,0.3981605959372687,2,"log_frequency,reference_learnability",False,0.5964014132333795,0.8610585546668937,dependency_gated,26
learnability_only,1.0370572668959035,0.42838225241421973,1,reference_learnability,False,0.5964014132333795,0.8610585546668937,dependency_gated,26
frequency_only,1.0726016848835536,0.4339163503406614,1,log_frequency,False,0.5964014132333795,0.8610585546668937,dependency_gated,26
three_factor,0.7074248686889647,0.22394527318115193,3,"log_frequency,reference_learnability,formal_utility",True,0.7074248686889647,0.9313701418701166,dependency_gated,27
freq_learn,0.9694191081645733,0.3852464401993814,2,"log_frequency,reference_learnability",False,0.7074248686889647,0.9313701418701166,dependency_gated,27
learnability_only,0.9961698564389476,0.40794441413098853,1,reference_learnability,False,0.7074248686889647,0.9313701418701166,dependency_gated,27
frequency_only,1.057234854931722,0.3840778333345216,1,log_frequency,False,0.7074248686889647,0.9313701418701166,dependency_gated,27
three_factor,0.6500986700120142,0.12624547313448528,3,"log_frequency,reference_learnability,formal_utility",True,0.6500986700120142,0.7763441431464995,dependency_gated,28
freq_learn,0.9475480782878479,0.16110049203013238,2,"log_frequency,reference_learnability",False,0.6500986700120142,0.7763441431464995,dependency_gated,28
frequency_only,0.9686166231207224,0.16465549741396746,1,log_frequency,False,0.6500986700120142,0.7763441431464995,dependency_gated,28
learnability_only,1.0182184687551845,0.1518476254856768,1,reference_learnability,False,0.6500986700120142,0.7763441431464995,dependency_gated,28
three_factor,0.7536241736902638,0.18285255546590856,3,"log_frequency,reference_learnability,formal_utility",True,0.7536241736902638,0.9364767291561724,dependency_gated,29
freq_learn,1.2110312064827373,0.21920607370041884,2,"log_frequency,reference_learnability",False,0.7536241736902638,0.9364767291561724,dependency_gated,29
learnability_only,1.2306469683871302,0.2954649378194433,1,reference_learnability,False,0.7536241736902638,0.9364767291561724,dependency_gated,29
frequency_only,1.2840011003566398,0.2775495648369153,1,log_frequency,False,0.7536241736902638,0.9364767291561724,dependency_gated,29
three_factor,0.5412528332554317,0.16980893927493476,3,"log_frequency,reference_learnability,formal_utility",True,0.5412528332554317,0.7110617725303665,dependency_gated,30
freq_learn,0.9088752193557419,0.21210664304702825,2,"log_frequency,reference_learnability",False,0.5412528332554317,0.7110617725303665,dependency_gated,30
learnability_only,0.9751582103554404,0.19883905245493189,1,reference_learnability,False,0.5412528332554317,0.7110617725303665,dependency_gated,30
frequency_only,1.0132765689213534,0.2169894007031964,1,log_frequency,False,0.5412528332554317,0.7110617725303665,dependency_gated,30
three_factor,0.5124058398537246,0.13649308509566987,3,"log_frequency,reference_learnability,formal_utility",True,0.5124058398537246,0.6488989249493944,dependency_gated,31
freq_learn,0.8391512191964885,0.10094805863559893,2,"log_frequency,reference_learnability",False,0.5124058398537246,0.6488989249493944,dependency_gated,31
frequency_only,0.859153584344425,0.08128757018444703,1,log_frequency,False,0.5124058398537246,0.6488989249493944,dependency_gated,31
learnability_only,0.8991768082137577,0.13192220318306402,1,reference_learnability,False,0.5124058398537246,0.6488989249493944,dependency_gated,31
three_factor,0.5195835814728667,0.1037555481909649,3,"log_frequency,reference_learnability,formal_utility",True,0.5195835814728667,0.6233391296638315,dependency_gated,32
freq_learn,0.8718484116057071,0.14174714539660646,2,"log_frequency,reference_learnability",False,0.5195835814728667,0.6233391296638315,dependency_gated,32
frequency_only,0.9008592447150727,0.12352102220690493,1,log_frequency,False,0.5195835814728667,0.6233391296638315,dependency_gated,32
learnability_only,0.9343965516332643,0.12833274063599326,1,reference_learnability,False,0.5195835814728667,0.6233391296638315,dependency_gated,32
three_factor,0.5809865021169848,0.24199239045367738,3,"log_frequency,reference_learnability,formal_utility",True,0.5809865021169848,0.8229788925706621,dependency_gated,33
freq_learn,0.8931784151634325,0.27178316161032284,2,"log_frequency,reference_learnability",False,0.5809865021169848,0.8229788925706621,dependency_gated,33
learnability_only,0.9300099707615676,0.3181297064848155,1,reference_learnability,False,0.5809865021169848,0.8229788925706621,dependency_gated,33
frequency_only,0.9820323535415115,0.28933015775441673,1,log_frequency,False,0.5809865021169848,0.8229788925706621,dependency_gated,33
three_factor,0.5989084822966158,0.08732030537075512,3,"log_frequency,reference_learnability,formal_utility",True,0.5989084822966158,0.6862287876673708,dependency_gated,34
freq_learn,0.8264931369836278,0.1375096947823997,2,"log_frequency,reference_learnability",False,0.5989084822966158,0.6862287876673708,dependency_gated,34
learnability_only,0.8661044643216597,0.14983523839499743,1,reference_learnability,False,0.5989084822966158,0.6862287876673708,dependency_gated,34
frequency_only,0.8978145244259338,0.17376190357666804,1,log_frequency,False,0.5989084822966158,0.6862287876673708,dependency_gated,34
three_factor,0.622090776754096,0.10957725332540935,3,"log_frequency,reference_learnability,formal_utility",True,0.622090776754096,0.7316680300795053,dependency_gated,35
freq_learn,0.9274688931404864,0.1566697860898686,2,"log_frequency,reference_learnability",False,0.622090776754096,0.7316680300795053,dependency_gated,35
frequency_only,1.0047371736835609,0.16262224088534208,1,log_frequency,False,0.622090776754096,0.7316680300795053,dependency_gated,35
learnability_only,1.0475536618909636,0.15946598735851078,1,reference_learnability,False,0.622090776754096,0.7316680300795053,dependency_gated,35
three_factor,0.6625765749858559,0.18197095851836406,3,"log_frequency,reference_learnability,formal_utility",True,0.6625765749858559,0.84454753350422,dependency_gated,36
freq_learn,0.910533496042009,0.17653158438805308,2,"log_frequency,reference_learnability",False,0.6625765749858559,0.84454753350422,dependency_gated,36
frequency_only,0.9444121885388711,0.18752051688112267,1,log_frequency,False,0.6625765749858559,0.84454753350422,dependency_gated,36
learnability_only,1.0265747545894846,0.22871886386651272,1,reference_learnability,False,0.6625765749858559,0.84454753350422,dependency_gated,36
three_factor,0.4588203052321367,0.17848182726360445,3,"log_frequency,reference_learnability,formal_utility",True,0.4588203052321367,0.6373021324957411,dependency_gated,37
freq_learn,0.8638995010718977,0.21765375362214218,2,"log_frequency,reference_learnability",False,0.4588203052321367,0.6373021324957411,dependency_gated,37
learnability_only,0.9200688514602721,0.18149140740655176,1,reference_learnability,False,0.4588203052321367,0.6373021324957411,dependency_gated,37
frequency_only,0.9266528774155631,0.20661493191297553,1,log_frequency,False,0.4588203052321367,0.6373021324957411,dependency_gated,37
three_factor,0.5229513597313871,0.1190011213572363,3,"log_frequency,reference_learnability,formal_utility",True,0.5229513597313871,0.6419524810886234,dependency_gated,38
freq_learn,0.8015793930565014,0.1852446087546468,2,"log_frequency,reference_learnability",False,0.5229513597313871,0.6419524810886234,dependency_gated,38
frequency_only,0.8424059188782888,0.13527664197521688,1,log_frequency,False,0.5229513597313871,0.6419524810886234,dependency_gated,38
learnability_only,0.8443786376722423,0.16964666824525387,1,reference_learnability,False,0.5229513597313871,0.6419524810886234,dependency_gated,38
three_factor,0.6722940091722284,0.1806067045515545,3,"log_frequency,reference_learnability,formal_utility",True,0.6722940091722284,0.8529007137237828,dependency_gated,39
freq_learn,0.9136345215517773,0.2657813781575461,2,"log_frequency,reference_learnability",False,0.6722940091722284,0.8529007137237828,dependency_gated,39
learnability_only,1.000613090693058,0.2822013608373074,1,reference_learnability,False,0.6722940091722284,0.8529007137237828,dependency_gated,39
frequency_only,1.0072650848544777,0.26667818536665483,1,log_frequency,False,0.6722940091722284,0.8529007137237828,dependency_gated,39
three_factor,0.619368195630449,0.27294707576094535,3,"log_frequency,reference_learnability,formal_utility",True,0.619368195630449,0.8923152713913943,dependency_gated,40
frequency_only,0.9140036106687607,0.2691008087466483,1,log_frequency,False,0.619368195630449,0.8923152713913943,dependency_gated,40
learnability_only,0.9148188260459931,0.20897385094115292,1,reference_learnability,False,0.619368195630449,0.8923152713913943,dependency_gated,40
freq_learn,0.9171381961464234,0.22892401700742324,2,"log_frequency,reference_learnability",False,0.619368195630449,0.8923152713913943,dependency_gated,40
three_factor,0.6882250775281853,0.17631101639890306,3,"log_frequency,reference_learnability,formal_utility",True,0.6882250775281853,0.8645360939270883,dependency_gated,41
freq_learn,1.0390404182140183,0.32082888665604825,2,"log_frequency,reference_learnability",False,0.6882250775281853,0.8645360939270883,dependency_gated,41
frequency_only,1.0831701423154925,0.377182461010863,1,log_frequency,False,0.6882250775281853,0.8645360939270883,dependency_gated,41
learnability_only,1.104755572517468,0.36332106269380887,1,reference_learnability,False,0.6882250775281853,0.8645360939270883,dependency_gated,41
three_factor,0.588612319056917,0.07960515033485302,3,"log_frequency,reference_learnability,formal_utility",True,0.588612319056917,0.6682174693917701,dependency_gated,42
freq_learn,0.7941338447188008,0.2396235519302672,2,"log_frequency,reference_learnability",False,0.588612319056917,0.6682174693917701,dependency_gated,42
frequency_only,0.8065350157946893,0.2080940688264068,1,log_frequency,False,0.588612319056917,0.6682174693917701,dependency_gated,42
learnability_only,0.854845550616351,0.22018793659214686,1,reference_learnability,False,0.588612319056917,0.6682174693917701,dependency_gated,42
three_factor,0.7037078120566196,0.11928992056433406,3,"log_frequency,reference_learnability,formal_utility",True,0.7037078120566196,0.8229977326209537,dependency_gated,43
freq_learn,0.9143214983850589,0.10471920838993014,2,"log_frequency,reference_learnability",False,0.7037078120566196,0.8229977326209537,dependency_gated,43
frequency_only,0.9385711634357676,0.12657131562863472,1,log_frequency,False,0.7037078120566196,0.8229977326209537,dependency_gated,43
learnability_only,0.9690308210603776,0.13012744323799166,1,reference_learnability,False,0.7037078120566196,0.8229977326209537,dependency_gated,43
three_factor,0.676954128343157,0.08282731339597528,3,"log_frequency,reference_learnability,formal_utility",True,0.676954128343157,0.7597814417391323,dependency_gated,44
freq_learn,0.8453003401470017,0.16500745032252492,2,"log_frequency,reference_learnability",False,0.676954128343157,0.7597814417391323,dependency_gated,44
frequency_only,0.8761788591010035,0.170483332863371,1,log_frequency,False,0.676954128343157,0.7597814417391323,dependency_gated,44
learnability_only,0.9740202981248001,0.17853181792539613,1,reference_learnability,False,0.676954128343157,0.7597814417391323,dependency_gated,44
three_factor,0.6726871632637931,0.1300028674531291,3,"log_frequency,reference_learnability,formal_utility",True,0.6726871632637931,0.8026900307169222,dependency_gated,45
freq_learn,0.9356345350760706,0.22853105777755514,2,"log_frequency,reference_learnability",False,0.6726871632637931,0.8026900307169222,dependency_gated,45
learnability_only,1.0036833430304075,0.25348017425609815,1,reference_learnability,False,0.6726871632637931,0.8026900307169222,dependency_gated,45
frequency_only,1.0318020919901532,0.29003817107958607,1,log_frequency,False,0.6726871632637931,0.8026900307169222,dependency_gated,45
three_factor,0.6248514146941349,0.0726952112483746,3,"log_frequency,reference_learnability,formal_utility",True,0.6248514146941349,0.6975466259425095,dependency_gated,46
freq_learn,1.0455686144258558,0.10317061065880419,2,"log_frequency,reference_learnability",False,0.6248514146941349,0.6975466259425095,dependency_gated,46
frequency_only,1.0742049225825077,0.1566720496014954,1,log_frequency,False,0.6248514146941349,0.6975466259425095,dependency_gated,46
learnability_only,1.082450809033595,0.18019634825546363,1,reference_learnability,False,0.6248514146941349,0.6975466259425095,dependency_gated,46
three_factor,0.5329874008647942,0.1019396086455024,3,"log_frequency,reference_learnability,formal_utility",True,0.5329874008647942,0.6349270095102967,dependency_gated,47
learnability_only,0.9167218631912671,0.19397434145909684,1,reference_learnability,False,0.5329874008647942,0.6349270095102967,dependency_gated,47
frequency_only,0.9212538100448221,0.18605102783686434,1,log_frequency,False,0.5329874008647942,0.6349270095102967,dependency_gated,47
freq_learn,0.952927697504655,0.16919946027638205,2,"log_frequency,reference_learnability",False,0.5329874008647942,0.6349270095102967,dependency_gated,47
three_factor,0.48426070337975535,0.08288056299095685,3,"log_frequency,reference_learnability,formal_utility",True,0.48426070337975535,0.5671412663707122,dependency_gated,48
freq_learn,0.7468112386488162,0.11645570522087204,2,"log_frequency,reference_learnability",False,0.48426070337975535,0.5671412663707122,dependency_gated,48
frequency_only,0.7607900229261587,0.15500340833252152,1,log_frequency,False,0.48426070337975535,0.5671412663707122,dependency_gated,48
learnability_only,0.7776284785801779,0.1150682129639593,1,reference_learnability,False,0.48426070337975535,0.5671412663707122,dependency_gated,48
three_factor,0.8015703206049674,0.2582677415171982,3,"log_frequency,reference_learnability,formal_utility",False,0.8015703206049674,1.0598380621221657,dependency_gated,49
freq_learn,0.864168048159139,0.11721723285986858,2,"log_frequency,reference_learnability",False,0.8015703206049674,1.0598380621221657,dependency_gated,49
learnability_only,0.8809437764134678,0.10543607420479399,1,reference_learnability,True,0.8015703206049674,1.0598380621221657,dependency_gated,49
frequency_only,0.8922777652667424,0.10252616191962018,1,log_frequency,False,0.8015703206049674,1.0598380621221657,dependency_gated,49
three_factor,0.5716382200551778,0.16502262268982637,3,"log_frequency,reference_learnability,formal_utility",False,0.5716382200551778,0.7366608427450042,dependency_gated,50
freq_learn,0.7044123601061505,0.2550396419971152,2,"log_frequency,reference_learnability",True,0.5716382200551778,0.7366608427450042,dependency_gated,50
learnability_only,0.7830705904883046,0.2280840035053764,1,reference_learnability,False,0.5716382200551778,0.7366608427450042,dependency_gated,50
frequency_only,0.7849891566080632,0.24071199721584532,1,log_frequency,False,0.5716382200551778,0.7366608427450042,dependency_gated,50
three_factor,0.6941468720763113,0.1660262908900365,3,"log_frequency,reference_learnability,formal_utility",True,0.6941468720763113,0.8601731629663478,dependency_gated,51
learnability_only,0.9823289480736055,0.2726611644709716,1,reference_learnability,False,0.6941468720763113,0.8601731629663478,dependency_gated,51
freq_learn,1.010625421448964,0.31664450308093156,2,"log_frequency,reference_learnability",False,0.6941468720763113,0.8601731629663478,dependency_gated,51
frequency_only,1.030037810834796,0.2366769831245109,1,log_frequency,False,0.6941468720763113,0.8601731629663478,dependency_gated,51
three_factor,0.6448156020966468,0.15735408083991775,3,"log_frequency,reference_learnability,formal_utility",True,0.6448156020966468,0.8021696829365645,dependency_gated,52
